timestamp,gpuId,DCGM_FI_DEV_GPU_UTIL_min,DCGM_FI_DEV_GPU_UTIL_avg,DCGM_FI_DEV_GPU_UTIL_max,DCGM_FI_DEV_FB_FREE_min,DCGM_FI_DEV_FB_FREE_avg,DCGM_FI_DEV_FB_FREE_max,DCGM_FI_DEV_FB_USED_min,DCGM_FI_DEV_FB_USED_avg,DCGM_FI_DEV_FB_USED_max,DCGM_FI_DEV_FB_RESERVED_min,DCGM_FI_DEV_FB_RESERVED_avg,DCGM_FI_DEV_FB_RESERVED_max,DCGM_FI_PROF_SM_ACTIVE_min,DCGM_FI_PROF_SM_ACTIVE_avg,DCGM_FI_PROF_SM_ACTIVE_max,DCGM_FI_PROF_SM_OCCUPANCY_min,DCGM_FI_PROF_SM_OCCUPANCY_avg,DCGM_FI_PROF_SM_OCCUPANCY_max,DCGM_FI_PROF_PIPE_TENSOR_ACTIVE_min,DCGM_FI_PROF_PIPE_TENSOR_ACTIVE_avg,DCGM_FI_PROF_PIPE_TENSOR_ACTIVE_max,DCGM_FI_PROF_PIPE_FP64_ACTIVE_min,DCGM_FI_PROF_PIPE_FP64_ACTIVE_avg,DCGM_FI_PROF_PIPE_FP64_ACTIVE_max,DCGM_FI_PROF_PIPE_FP32_ACTIVE_min,DCGM_FI_PROF_PIPE_FP32_ACTIVE_avg,DCGM_FI_PROF_PIPE_FP32_ACTIVE_max,DCGM_FI_PROF_PIPE_FP16_ACTIVE_min,DCGM_FI_PROF_PIPE_FP16_ACTIVE_avg,DCGM_FI_PROF_PIPE_FP16_ACTIVE_max,DCGM_FI_PROF_DRAM_ACTIVE_min,DCGM_FI_PROF_DRAM_ACTIVE_avg,DCGM_FI_PROF_DRAM_ACTIVE_max,DCGM_FI_PROF_PCIE_TX_BYTES_min,DCGM_FI_PROF_PCIE_TX_BYTES_avg,DCGM_FI_PROF_PCIE_TX_BYTES_max,DCGM_FI_PROF_PCIE_RX_BYTES_min,DCGM_FI_PROF_PCIE_RX_BYTES_avg,DCGM_FI_PROF_PCIE_RX_BYTES_max,DCGM_FI_PROF_NVLINK_RX_BYTES_min,DCGM_FI_PROF_NVLINK_RX_BYTES_avg,DCGM_FI_PROF_NVLINK_RX_BYTES_max,DCGM_FI_PROF_NVLINK_TX_BYTES_min,DCGM_FI_PROF_NVLINK_TX_BYTES_avg,DCGM_FI_PROF_NVLINK_TX_BYTES_max,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION_min,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION_avg,DCGM_FI_DEV_TOTAL_ENERGY_CONSUMPTION_max,DCGM_FI_DEV_POWER_USAGE_min,DCGM_FI_DEV_POWER_USAGE_avg,DCGM_FI_DEV_POWER_USAGE_max
1,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319703,494354,716040,338046,515612,730616,0,0,0,0,0,0,0,76513,0,95.47,95.59,95.66
1,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314456,756871,2178333,332799,784609,2218008,0,0,0,0,0,0,0,79328,0,99.25,99.28,99.29
1,2,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319700,373008,531256,340648,390022,542956,0,0,0,0,0,0,0,76849,0,96.16,96.24,96.33
1,3,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,411424,747472,1231621,432388,765530,1252585,0,0,0,0,0,0,0,74965,0,83.21,83.34,83.52
2,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317080,364250,424523,332806,382070,440246,0,0,0,0,0,0,0,76518,0,95.66,95.73,95.85
2,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89095,292965,474299,107438,311308,495262,0,0,0,0,0,0,0,69579,0,99.23,99.33,99.41
2,2,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,320557,501166,1105847,338800,519487,1121570,0,0,0,0,0,0,0,57636,0,96.10,96.13,96.16
2,3,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,413995,436566,479542,432337,454385,495264,0,0,0,0,0,0,0,50079,0,83.41,83.54,83.64
3,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306494,341451,445485,327450,359719,466449,0,0,0,0,0,0,0,57282,0,95.53,95.60,95.66
3,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322284,406165,733731,338038,423984,752074,0,0,0,0,0,0,0,79307,0,99.25,99.34,99.45
3,2,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324941,344332,400937,345905,362675,419280,0,0,0,0,0,0,0,76705,0,95.93,96.05,96.12
3,3,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,424468,453337,521497,445174,471629,539841,0,0,0,0,0,0,0,66497,0,83.17,83.30,83.45
4,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26204,406700,835944,44548,425044,854287,0,0,0,0,0,0,0,86036,0,95.60,95.69,95.76
4,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327557,369483,440236,345900,388350,458580,0,0,0,0,0,0,0,79604,0,99.50,99.59,99.68
4,2,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322323,343802,416661,340667,362145,435005,0,0,0,0,0,0,0,76958,0,96.10,96.17,96.28
4,3,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,408795,436575,508379,427138,454918,526723,0,0,0,0,0,0,0,67072,0,83.82,84.00,84.16
5,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314460,359000,421889,332803,377343,440232,0,0,0,0,0,0,0,76229,0,95.35,95.48,95.67
5,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307670,354099,520754,326398,372375,538800,0,0,0,0,0,0,0,79339,0,99.20,99.29,99.40
5,2,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319699,356911,424518,335422,375254,442861,0,0,0,0,0,0,0,86575,0,96.19,96.21,96.24
5,3,0,0,0,97275,97275,97275,4,4,4,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146749,546627,948620,165092,564445,966963,0,0,0,0,0,0,0,75011,0,83.33,83.45,83.55
6,0,0,0,0,97273,97273,97273,6,6,6,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,315023,341300,424519,330516,359073,442862,0,0,0,0,0,0,0,76441,0,95.37,95.53,95.64
6,1,0,0,0,97276,97276,97276,3,3,3,591,591,591,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317078,444954,773039,332801,462773,791382,0,0,0,0,0,0,0,89167,0,99.11,99.14,99.19
